caseid,agearr10,age_group,sex,marital_status,number_of_children,alcohol_consumption,smoking_status,stresslevel,source_of_stress,hours_worked,job_satisfication,discrimination_Frequency,ourdoor_activities,living_standard,health_level,personal_relationship_level,apperance_level,stress
12941,96,4,2,1,3,3,3,3,5,3,6,6,2,9,9,10,9,A bit stressful
12942,96,7,2,1,0,1,3,7,97,6,6,6,2,8,7,8,8,Extremely stressful
12943,96,3,2,1,2,6,3,2,1,4,6,6,2,8,9,10,10,Not very stressful
12944,96,1,2,6,2,7,3,3,4,1,6,6,2,9,9,8,7,A bit stressful
12945,96,5,2,1,0,7,2,2,5,2,6,6,1,10,9,10,10,Not very stressful
12946,96,7,1,2,0,2,3,1,96,6,6,6,2,10,9,10,9,Not at all stressful
12947,96,4,1,6,0,6,1,3,2,6,6,6,2,6,5,6,5,A bit stressful
12948,96,3,2,5,0,5,3,4,1,3,2,4,2,8,5,6,8,Quite A bit stressful
12949,4,5,1,1,0,3,3,2,3,3,6,6,2,8,7,9,7,Not very stressful
12950,96,5,1,5,0,3,3,2,6,6,6,6,1,8,5,10,8,Not very stressful
12951,96,7,1,4,0,5,1,3,2,6,6,6,1,4,8,10,9,A bit stressful
12952,96,4,2,2,0,5,2,4,1,3,1,6,2,8,9,7,9,Quite A bit stressful
12953,3,4,2,1,0,5,3,3,1,3,2,6,2,7,7,7,7,A bit stressful
12954,96,6,1,1,0,5,3,3,2,6,6,6,2,5,7,10,5,A bit stressful
12955,96,5,1,1,0,5,3,2,5,6,6,6,2,10,7,8,6,Not very stressful
12956,96,3,1,1,2,3,3,3,3,3,1,6,2,8,9,8,10,A bit stressful
12957,96,6,2,1,0,3,3,2,7,6,6,6,2,7,7,8,7,Not very stressful
12958,1,6,1,1,0,3,3,2,3,6,6,6,2,7,9,7,7,Not very stressful
12959,96,5,2,1,0,3,3,2,2,6,6,6,2,7,7,8,7,Not very stressful
12960,96,4,2,2,0,3,3,3,1,3,1,6,2,8,8,6,7,A bit stressful
12961,96,3,2,1,1,4,3,2,7,3,2,6,2,4,8,5,5,Not very stressful
12962,96,2,2,6,0,6,3,3,4,2,3,6,2,2,9,8,8,A bit stressful
12963,96,5,2,2,0,5,3,3,2,2,2,6,1,10,10,10,8,A bit stressful
12964,96,4,1,1,2,4,3,1,96,4,1,6,2,10,8,10,8,Not at all stressful
12965,96,2,2,2,0,3,3,3,1,4,1,6,2,8,7,9,7,A bit stressful
12966,2,3,2,1,2,5,3,4,1,4,2,6,2,6,6,10,7,Quite A bit stressful
12967,96,2,2,4,3,7,1,2,3,6,6,6,2,6,8,0,8,Not very stressful
12968,96,6,1,1,0,5,3,2,1,6,6,6,2,6,6,7,7,Not very stressful
12969,4,5,2,1,0,5,3,2,3,1,6,6,2,6,8,9,7,Not very stressful
12970,96,3,2,1,2,5,3,4,7,3,1,6,2,8,8,6,8,Quite A bit stressful
12971,96,7,1,1,0,6,3,2,98,6,6,6,1,6,7,9,7,Not very stressful
12972,96,3,2,1,2,6,3,2,5,6,6,6,2,10,8,9,8,Not very stressful
12973,96,1,1,6,0,2,1,4,4,3,6,6,2,9,9,7,9,Quite A bit stressful
12974,3,4,2,1,0,3,3,2,5,3,4,6,2,7,9,6,8,Not very stressful
12975,96,5,1,1,0,1,3,3,3,6,6,6,2,10,8,10,7,A bit stressful
12976,96,1,2,6,0,7,3,3,4,1,6,6,2,10,10,10,10,A bit stressful
12977,3,3,2,1,2,6,3,3,3,3,3,6,2,6,5,4,4,A bit stressful
12978,96,2,2,6,0,3,3,4,5,1,6,6,2,6,7,9,9,Quite A bit stressful
12979,3,6,1,1,0,4,3,1,96,6,6,6,1,8,7,9,8,Not at all stressful
12980,96,2,1,1,1,5,3,4,2,3,4,4,1,5,6,8,5,Quite A bit stressful
12981,1,4,1,6,0,7,3,2,2,3,1,6,1,10,10,5,5,Not very stressful
12982,96,3,2,5,0,5,3,2,2,3,2,6,2,7,8,7,5,Not very stressful
12983,96,1,1,6,0,3,3,3,3,2,1,2,2,7,5,6,8,A bit stressful
12984,96,4,1,1,0,3,1,3,1,4,3,6,2,8,5,6,4,A bit stressful
12985,96,1,1,6,0,6,3,1,96,1,6,6,2,10,9,8,8,Not at all stressful
12986,3,7,1,1,0,4,3,1,96,6,6,6,1,5,8,8,7,Not at all stressful
12987,1,5,2,5,0,6,3,4,3,9,6,2,1,4,10,4,7,Quite A bit stressful
12988,96,5,1,1,0,6,3,2,6,6,6,6,2,9,7,9,8,Not very stressful
12989,96,5,1,5,0,6,3,4,7,4,2,6,2,8,3,6,5,Quite A bit stressful
12990,2,1,1,6,1,4,3,4,4,1,6,6,2,5,5,6,5,Quite A bit stressful
12991,96,5,2,5,0,3,3,2,3,4,6,6,2,10,10,10,6,Not very stressful
12992,96,2,2,1,3,1,3,3,1,3,1,6,2,8,8,10,8,A bit stressful
12993,96,3,1,1,3,3,3,3,6,3,2,6,2,8,7,7,7,A bit stressful
12994,96,3,2,1,2,5,3,3,5,3,1,6,2,6,8,8,5,A bit stressful
12995,2,2,2,6,0,4,3,3,1,3,2,6,2,7,7,8,5,A bit stressful
12996,96,1,1,6,0,7,3,1,96,3,6,6,2,10,10,10,8,Not at all stressful
12997,96,3,2,1,0,5,3,3,5,3,3,6,2,5,5,8,7,A bit stressful
12998,96,4,2,2,0,2,3,4,1,4,2,6,2,8,8,7,9,Quite A bit stressful
12999,96,4,2,1,0,4,3,2,1,3,1,6,2,8,10,10,6,Not very stressful
13000,96,4,2,6,0,5,2,3,2,3,2,6,2,7,5,9,9,A bit stressful
13001,96,6,1,1,0,3,3,1,96,6,6,6,1,10,10,8,10,Not at all stressful
13002,96,1,1,6,0,6,3,1,96,6,6,6,2,8,7,9,9,Not at all stressful
13003,96,6,2,1,0,1,3,1,96,6,6,6,2,9,9,10,6,Not at all stressful
13004,96,3,1,2,0,6,3,3,1,3,2,6,2,8,7,9,8,A bit stressful
13005,2,4,1,6,0,7,3,4,4,6,6,6,2,6,9,9,9,Quite A bit stressful
13006,96,7,1,3,0,5,1,3,5,6,6,6,2,8,10,10,9,A bit stressful
13007,96,5,2,1,0,7,3,4,6,6,6,6,1,10,0,10,5,Quite A bit stressful
13008,96,6,2,1,0,6,3,2,3,6,6,6,2,8,7,8,6,Not very stressful
13009,96,4,1,6,0,3,2,3,2,3,6,6,2,8,9,8,9,A bit stressful
13010,96,3,1,1,2,3,3,3,5,4,1,6,2,10,10,10,8,A bit stressful
13011,96,7,2,1,0,5,3,3,6,6,6,6,2,10,6,10,6,A bit stressful
13012,96,2,2,6,0,5,3,2,5,3,1,6,2,7,9,8,7,Not very stressful
13013,96,4,2,2,1,6,3,5,1,4,6,6,2,7,6,7,2,Extremely stressful
13014,96,4,1,6,0,4,3,7,97,3,6,6,2,97,97,97,97,Extremely stressful
13015,4,5,1,2,0,7,3,1,96,4,6,6,2,10,8,10,10,Not at all stressful
13016,3,6,1,1,0,2,3,3,6,6,6,6,2,7,4,7,6,A bit stressful
13017,96,3,2,2,0,4,3,3,5,3,2,6,2,8,9,8,8,A bit stressful
13018,96,3,1,5,0,5,1,3,1,3,2,4,2,8,8,9,8,A bit stressful
13019,96,1,1,6,0,7,3,3,1,3,3,4,2,10,8,8,6,A bit stressful
13020,4,7,2,1,0,5,3,3,7,6,6,6,2,10,9,9,10,A bit stressful
13021,96,6,2,6,0,4,2,2,7,6,6,6,1,9,8,7,7,Not very stressful
13022,96,5,2,5,0,7,1,3,6,6,6,6,1,10,10,10,5,A bit stressful
13023,96,6,2,3,0,6,3,4,2,6,6,6,2,5,5,7,4,Quite A bit stressful
13024,96,1,2,6,0,6,3,2,4,3,6,6,2,10,10,10,6,Not very stressful
13025,2,4,1,1,1,6,3,3,1,3,6,6,2,6,9,7,8,A bit stressful
13026,96,5,1,5,0,1,1,3,3,6,6,6,2,7,7,7,7,A bit stressful
13027,96,4,2,6,0,6,1,3,6,6,6,6,1,5,4,8,8,A bit stressful
13028,96,7,2,1,0,1,3,4,7,6,6,6,1,8,10,10,5,Quite A bit stressful
13029,96,6,1,1,0,6,3,1,96,1,6,6,2,10,10,10,10,Not at all stressful
13030,96,2,2,6,0,6,1,2,98,1,6,6,2,6,8,8,6,Not very stressful
13031,96,1,1,6,0,4,3,3,2,1,1,6,1,8,7,8,7,A bit stressful
13032,96,3,2,1,3,4,2,3,5,6,6,6,1,6,7,6,8,A bit stressful
13033,96,6,1,3,0,6,1,1,96,2,1,6,1,8,5,7,3,Not at all stressful
13034,2,3,1,1,1,2,3,3,3,3,2,6,9,9,9,8,8,A bit stressful
13035,96,4,1,1,0,2,3,4,1,3,4,6,2,5,5,8,7,Quite A bit stressful
13036,96,4,1,1,0,5,1,3,1,3,2,6,1,8,6,10,10,A bit stressful
13037,96,2,1,6,0,5,3,1,96,3,6,6,1,8,7,8,8,Not at all stressful
13038,96,5,2,6,0,2,3,4,3,6,6,6,2,8,2,5,6,Quite A bit stressful
13039,96,4,2,6,0,5,3,4,1,3,1,6,2,8,8,7,9,Quite A bit stressful
13040,96,6,1,5,0,1,1,3,6,3,1,6,2,7,3,6,7,A bit stressful
13041,96,5,1,2,0,5,3,3,1,3,1,6,2,6,8,8,7,A bit stressful
13042,96,3,1,1,1,3,3,3,3,4,1,6,2,7,7,7,7,A bit stressful
13043,96,4,1,2,0,5,3,4,5,4,2,6,2,8,7,8,9,Quite A bit stressful
13044,3,2,1,6,0,7,3,4,2,6,6,6,2,7,9,9,8,Quite A bit stressful
13045,5,5,2,1,0,7,3,2,3,3,1,6,2,10,10,10,9,Not very stressful
13046,3,3,2,4,3,7,3,3,5,6,6,6,1,5,5,5,8,A bit stressful
13047,96,5,1,6,0,3,3,3,1,4,6,6,2,7,8,7,8,A bit stressful
13048,96,6,1,1,0,6,3,3,5,6,6,6,2,7,7,10,10,A bit stressful
13049,96,1,1,6,0,3,3,3,1,3,2,6,2,6,8,7,9,A bit stressful
13050,3,6,2,1,0,6,1,2,3,6,6,6,1,8,8,8,5,Not very stressful
13051,96,6,2,3,0,4,3,3,2,6,6,6,2,5,9,8,8,A bit stressful
13052,96,4,2,2,0,6,1,4,2,6,6,6,1,6,4,6,6,Quite A bit stressful
13053,96,5,2,6,0,3,2,1,96,3,6,8,2,10,10,98,10,Not at all stressful
13054,96,3,1,1,2,3,1,3,2,3,1,6,2,7,4,9,7,A bit stressful
13055,96,4,2,5,0,5,3,5,1,3,2,6,1,0,0,0,0,Extremely stressful
13056,96,5,2,1,0,5,3,1,96,1,1,6,2,10,10,10,5,Not at all stressful
13057,96,5,1,1,0,3,3,3,5,6,6,6,2,9,8,9,8,A bit stressful
13058,96,3,1,2,2,6,3,3,3,3,2,6,2,10,5,8,7,A bit stressful
13059,96,6,2,3,0,2,3,3,3,6,6,6,1,8,8,10,7,A bit stressful
13060,96,5,1,1,0,6,3,2,1,2,2,6,2,8,8,8,8,Not very stressful
13061,2,4,2,1,0,4,3,4,2,3,1,6,1,5,3,2,1,Quite A bit stressful
13062,96,4,2,1,0,1,3,1,96,6,6,6,2,8,9,10,8,Not at all stressful
13063,96,2,1,1,2,2,3,3,1,3,4,2,2,8,6,5,5,A bit stressful
13064,96,4,1,1,1,3,2,3,1,3,1,6,2,9,9,9,9,A bit stressful
13065,3,6,2,3,0,5,3,2,6,6,6,6,1,10,2,8,6,Not very stressful
13066,96,6,1,6,0,3,3,1,96,6,6,6,2,8,6,7,6,Not at all stressful
13067,96,4,2,1,0,5,3,3,2,3,2,6,2,7,4,8,4,A bit stressful
13068,96,5,1,1,0,3,3,2,7,4,6,6,2,8,7,7,7,Not very stressful
13069,96,4,1,5,0,5,3,1,96,4,6,6,2,8,7,9,7,Not at all stressful
13070,96,5,2,3,0,6,3,3,2,6,6,6,1,10,10,0,10,A bit stressful
13071,96,4,2,1,0,4,3,4,1,4,1,6,1,10,10,7,8,Quite A bit stressful
13072,96,2,2,1,0,5,3,4,1,3,4,2,2,8,4,8,7,Quite A bit stressful
13073,96,7,1,1,0,3,2,3,6,2,6,6,1,8,6,8,8,A bit stressful
13074,96,7,2,1,0,5,3,1,96,6,6,6,2,5,7,8,9,Not at all stressful
13075,96,3,2,2,2,1,3,3,5,4,6,6,2,9,9,10,10,A bit stressful
13076,1,6,1,1,0,5,3,2,3,6,6,6,2,7,9,10,8,Not very stressful
13077,2,2,2,4,0,6,3,4,2,3,1,6,2,7,5,1,8,Quite A bit stressful
13078,96,3,2,1,1,4,3,3,3,2,2,6,2,9,9,9,9,A bit stressful
13079,96,7,1,1,0,6,3,2,3,6,6,6,9,9,1,8,10,Not very stressful
13080,96,7,2,3,0,7,3,1,96,6,6,6,1,9,9,9,8,Not at all stressful
13081,96,4,1,5,0,4,3,2,5,3,1,6,2,7,7,9,7,Not very stressful
13082,96,4,1,2,0,7,1,2,7,3,2,6,2,7,7,7,7,Not very stressful
13083,96,5,2,1,0,6,3,3,3,1,6,6,1,7,5,7,4,A bit stressful
13084,96,5,2,3,0,5,3,2,97,3,2,6,1,10,10,10,8,Not very stressful
13085,96,6,1,1,0,2,3,2,5,6,6,6,2,8,9,8,8,Not very stressful
13086,96,4,2,1,0,6,3,3,2,3,2,6,1,6,8,8,9,A bit stressful
13087,96,4,2,3,0,5,1,2,2,3,2,1,1,5,5,5,3,Not very stressful
13088,96,6,1,1,0,7,3,2,7,6,6,6,2,7,10,10,9,Not very stressful
13089,96,1,1,6,1,7,3,1,96,6,6,6,2,9,9,9,9,Not at all stressful
13090,96,5,1,1,0,3,1,4,1,3,4,6,2,7,4,10,4,Quite A bit stressful
13091,3,7,2,3,0,3,3,3,6,6,6,6,1,6,5,8,5,A bit stressful
13092,96,3,1,1,2,7,3,2,1,3,2,6,2,7,9,10,8,Not very stressful
13093,96,1,1,6,0,6,3,3,5,6,6,6,2,5,3,2,2,A bit stressful
13094,96,2,2,6,0,5,3,3,2,2,2,6,2,8,8,7,7,A bit stressful
13095,4,4,1,1,0,4,3,4,1,3,3,6,2,7,8,7,8,Quite A bit stressful
13096,96,2,2,1,0,3,3,3,2,4,6,6,2,7,9,10,9,A bit stressful
13097,2,6,2,3,0,1,3,1,96,6,6,6,2,8,10,5,10,Not at all stressful
13098,96,4,2,1,0,3,3,3,5,2,6,6,2,8,10,10,6,A bit stressful
13099,3,2,1,1,3,4,3,3,2,3,1,6,2,10,10,10,9,A bit stressful
13100,96,3,2,1,3,4,3,3,3,6,6,6,2,10,7,10,7,A bit stressful
13101,96,6,1,1,0,6,3,2,3,6,6,6,2,8,8,8,8,Not very stressful
13102,3,3,1,1,0,3,3,3,1,3,2,6,2,10,9,10,8,A bit stressful
13103,96,7,2,3,0,7,3,1,96,6,6,6,1,10,10,10,8,Not at all stressful
13104,2,7,1,1,0,1,3,3,7,6,6,6,1,9,10,9,6,A bit stressful
13105,3,2,2,1,0,6,3,1,96,6,6,6,2,8,10,10,10,Not at all stressful
13106,1,5,2,1,0,6,3,1,96,6,6,6,2,8,8,9,5,Not at all stressful
13107,96,7,2,3,0,5,3,3,3,6,6,6,1,8,9,10,9,A bit stressful
13108,96,6,2,3,1,4,3,1,96,6,6,6,1,9,6,9,5,Not at all stressful
13109,96,3,2,1,2,3,3,3,5,2,2,6,2,10,10,8,8,A bit stressful
13110,96,6,2,3,0,5,3,2,3,2,6,6,2,9,8,8,8,Not very stressful
13111,96,7,2,5,0,5,3,2,2,6,6,6,2,8,9,7,8,Not very stressful
13112,4,4,2,1,2,4,3,1,96,4,2,6,2,9,8,10,9,Not at all stressful
13113,96,4,2,1,0,5,1,2,5,3,1,6,2,10,7,10,7,Not very stressful
13114,96,6,2,5,0,7,3,2,2,6,6,6,1,5,6,5,4,Not very stressful
13115,96,2,1,6,0,4,3,2,4,3,1,6,2,10,10,10,6,Not very stressful
13116,96,5,2,6,0,6,3,1,96,6,6,6,2,10,10,10,10,Not at all stressful
13117,96,1,2,6,1,5,3,3,4,3,1,6,2,10,10,8,7,A bit stressful
13118,96,3,1,6,0,3,3,3,5,3,2,6,2,6,8,5,9,A bit stressful
13119,3,2,1,1,0,5,3,2,2,3,2,6,2,7,8,8,7,Not very stressful
13120,96,2,2,1,1,6,3,3,2,3,6,6,2,7,7,8,6,A bit stressful
13121,96,4,2,1,0,3,3,4,1,3,1,6,2,8,9,9,7,Quite A bit stressful
13122,96,3,1,1,0,2,3,4,7,3,5,6,2,5,8,10,8,Quite A bit stressful
13123,5,7,2,5,0,6,3,2,2,2,1,6,1,7,7,8,8,Not very stressful
13124,96,4,2,1,0,3,3,2,1,3,2,6,2,8,8,10,8,Not very stressful
13125,96,1,1,6,0,4,3,2,1,2,1,6,2,9,9,10,9,Not very stressful
13126,96,3,2,2,0,5,2,3,1,4,2,6,2,8,8,8,7,A bit stressful
13127,96,5,1,1,0,3,3,5,7,4,6,3,2,7,4,3,3,Extremely stressful
13128,5,4,1,1,2,6,2,1,96,3,2,1,1,97,9,9,9,Not at all stressful
13129,96,7,1,6,0,1,3,3,6,6,6,6,1,8,0,10,10,A bit stressful
13130,96,6,2,5,0,7,3,2,6,6,6,6,1,5,5,9,6,Not very stressful
13131,96,4,1,1,0,3,3,4,1,4,6,6,2,9,6,8,7,Quite A bit stressful
13132,96,1,1,6,0,7,3,2,4,6,6,6,2,9,10,10,10,Not very stressful
13133,96,5,2,3,0,5,3,2,6,6,6,6,2,9,8,8,5,Not very stressful
13134,4,5,2,1,0,7,2,4,1,3,1,6,2,8,8,5,8,Quite A bit stressful
13135,2,2,1,6,0,5,3,3,1,4,2,6,2,8,8,10,7,A bit stressful
13136,96,4,1,2,2,4,3,4,1,3,2,6,2,6,7,5,5,Quite A bit stressful
13137,96,3,1,1,1,5,3,3,1,4,1,6,2,9,8,9,6,A bit stressful
13138,96,7,2,1,0,7,3,2,3,6,6,6,1,10,5,10,7,Not very stressful
13139,96,2,1,5,0,4,3,3,5,3,2,6,2,8,9,7,7,A bit stressful
13140,96,4,1,1,0,4,3,3,5,3,2,6,2,9,8,8,7,A bit stressful
13141,1,6,2,6,0,6,3,3,1,3,1,6,1,5,8,8,5,A bit stressful
13142,96,3,2,6,1,5,3,2,2,4,1,6,2,7,5,9,5,Not very stressful
13143,96,3,1,6,1,5,2,1,96,3,2,6,1,8,8,10,10,Not at all stressful
13144,96,3,2,1,0,5,3,1,96,3,6,6,2,8,8,9,8,Not at all stressful
13145,96,3,2,1,3,4,3,3,6,4,6,6,2,8,6,8,4,A bit stressful
13146,96,7,2,3,0,6,3,4,6,6,6,6,1,2,0,10,8,Quite A bit stressful
13147,96,5,1,1,0,3,3,2,5,4,6,6,2,8,8,8,8,Not very stressful
13148,96,4,2,1,0,2,3,3,5,3,1,6,2,10,8,10,8,A bit stressful
13149,96,7,1,1,0,2,3,2,6,6,6,6,2,8,8,7,8,Not very stressful
13150,96,5,1,1,1,5,3,4,2,3,2,6,2,5,5,9,7,Quite A bit stressful
13151,96,3,1,1,2,3,3,3,5,3,2,6,2,8,8,10,8,A bit stressful
13152,96,7,1,2,0,6,3,1,96,6,6,6,1,8,10,8,8,Not at all stressful
13153,96,4,2,1,0,5,3,2,3,6,6,6,2,8,8,8,8,Not very stressful
13154,97,5,2,1,0,5,3,3,97,3,3,6,1,9,9,9,8,A bit stressful
13155,96,1,2,2,0,5,3,5,2,3,2,2,2,9,7,8,10,Extremely stressful
13156,96,4,2,1,0,3,3,3,2,3,3,6,2,7,7,7,7,A bit stressful
13157,96,4,1,1,3,3,3,4,1,4,6,6,2,7,7,6,7,Quite A bit stressful
13158,96,3,1,1,2,5,3,4,1,3,1,6,2,10,8,10,8,Quite A bit stressful
13159,96,6,2,5,0,6,3,2,6,3,2,6,1,8,6,8,8,Not very stressful
13160,96,5,2,5,0,5,1,4,98,6,6,6,2,2,6,1,7,Quite A bit stressful
13161,96,4,2,1,0,7,3,3,1,3,2,6,2,7,9,8,8,A bit stressful
13162,96,7,1,1,0,6,3,3,3,6,6,6,1,8,8,8,8,A bit stressful
13163,3,4,2,1,0,7,3,2,6,6,6,6,1,8,3,9,7,Not very stressful
13164,96,5,2,6,0,7,3,4,6,6,6,6,2,0,5,5,5,Quite A bit stressful
13165,96,5,1,6,0,6,3,3,7,2,6,6,1,9,8,9,9,A bit stressful
13166,2,1,1,6,0,97,7,7,97,6,6,6,2,97,97,97,97,Extremely stressful
13167,4,7,2,3,0,7,3,4,6,6,6,6,1,3,3,5,5,Quite A bit stressful
13168,96,7,2,3,0,7,3,2,3,6,6,6,1,10,8,7,7,Not very stressful
13169,2,2,2,6,0,5,2,3,5,2,2,2,2,8,7,8,7,A bit stressful
13170,96,1,2,6,1,7,3,2,5,6,6,6,2,9,10,10,8,Not very stressful
13171,96,5,1,1,0,4,1,2,2,6,6,6,2,4,5,5,8,Not very stressful
13172,96,6,2,3,0,7,3,2,5,6,6,6,2,8,8,7,8,Not very stressful
13173,96,6,1,1,0,5,3,3,1,9,9,6,2,5,5,5,5,A bit stressful
13174,1,5,1,2,0,2,3,2,1,3,6,6,2,8,7,10,9,Not very stressful
13175,2,6,1,3,0,7,3,1,96,6,6,6,2,10,10,8,10,Not at all stressful
13176,96,5,1,1,0,5,3,3,7,3,2,1,2,6,4,6,4,A bit stressful
13177,96,1,1,6,0,5,3,3,4,6,6,6,2,8,9,8,7,A bit stressful
13178,96,3,1,1,3,5,3,3,1,3,4,6,2,7,4,9,4,A bit stressful
13179,96,3,2,4,0,5,1,4,2,2,6,6,2,5,8,10,6,Quite A bit stressful
13180,96,6,1,3,0,3,3,2,3,6,6,6,2,9,7,10,10,Not very stressful
13181,96,5,2,2,0,6,3,2,2,2,2,6,2,8,10,7,7,Not very stressful
13182,96,4,1,5,2,6,1,2,5,6,6,6,2,3,8,8,5,Not very stressful
13183,1,6,1,3,0,7,3,1,96,6,6,6,1,10,10,9,10,Not at all stressful
13184,3,5,2,2,0,2,3,3,1,1,6,6,2,5,5,8,4,A bit stressful
13185,96,3,2,1,1,7,1,2,1,2,2,6,2,7,8,10,6,Not very stressful
13186,96,6,1,1,0,6,3,2,2,6,6,6,2,5,2,8,4,Not very stressful
13187,96,7,1,1,0,6,3,2,6,6,6,6,1,10,9,9,4,Not very stressful
13188,96,5,2,1,0,3,3,3,6,2,1,6,2,10,2,9,7,A bit stressful
13189,96,4,2,6,0,6,3,3,5,3,1,6,2,8,8,7,7,A bit stressful
13190,96,3,2,1,3,6,3,3,1,2,1,6,2,10,9,9,8,A bit stressful
13191,96,4,1,6,0,4,3,2,1,3,2,6,2,10,8,10,8,Not very stressful
13192,96,5,1,1,0,6,3,3,1,1,3,6,2,5,6,8,8,A bit stressful
13193,4,4,1,1,2,2,2,2,5,3,2,6,2,5,5,10,7,Not very stressful
13194,96,4,2,1,0,5,3,2,3,3,2,6,2,10,5,7,5,Not very stressful
13195,96,7,1,1,0,5,3,3,3,6,6,6,2,5,7,6,6,A bit stressful
13196,96,2,1,6,0,3,1,3,1,4,2,6,2,8,8,7,8,A bit stressful
13197,96,3,2,1,2,6,3,2,2,3,6,6,1,4,10,10,7,Not very stressful
13198,1,1,2,6,0,6,3,3,5,6,6,6,2,10,10,10,9,A bit stressful
13199,96,7,2,3,0,3,3,2,3,6,6,6,1,7,7,2,5,Not very stressful
13200,96,5,2,5,0,5,1,3,7,6,6,6,1,0,5,0,0,A bit stressful
13201,2,3,2,1,2,6,3,3,3,3,2,6,2,10,8,10,8,A bit stressful
13202,96,6,1,1,0,5,3,3,6,4,6,6,2,6,3,7,5,A bit stressful
13203,96,1,2,6,0,5,3,3,4,3,6,6,2,9,8,8,8,A bit stressful
13204,96,7,1,1,0,7,3,3,2,6,6,6,2,6,8,10,9,A bit stressful
13205,96,6,1,3,0,7,3,1,96,6,6,6,1,10,5,10,8,Not at all stressful
13206,96,5,1,6,0,7,1,1,96,6,6,6,2,5,7,8,8,Not at all stressful
13207,3,3,2,6,0,4,3,3,2,4,6,6,1,8,8,10,7,A bit stressful
13208,96,2,1,6,0,3,2,3,4,1,6,6,2,8,9,6,7,A bit stressful
13209,96,3,1,2,0,4,1,4,1,3,4,6,2,6,4,8,4,Quite A bit stressful
13210,96,5,1,6,0,2,1,5,7,6,6,6,2,2,3,0,7,Extremely stressful
13211,96,2,1,6,0,7,3,5,6,6,6,6,1,10,0,2,0,Extremely stressful
13212,2,5,1,1,0,7,3,1,96,3,2,6,1,8,8,8,8,Not at all stressful
13213,96,4,2,6,0,7,3,4,1,3,2,6,2,8,8,3,3,Quite A bit stressful
13214,1,6,2,1,0,7,3,1,96,6,6,6,2,9,9,10,9,Not at all stressful
13215,96,3,2,1,2,3,3,3,5,1,6,6,2,7,7,7,3,A bit stressful
13216,96,2,2,6,3,5,1,7,97,3,1,6,2,97,97,97,97,Extremely stressful
13217,96,3,2,1,2,4,3,3,2,3,2,6,2,7,6,10,6,A bit stressful
13218,96,1,1,6,0,6,3,2,4,6,6,6,2,9,9,10,8,Not very stressful
13219,96,5,1,1,0,1,3,3,1,3,6,6,1,9,7,8,7,A bit stressful
13220,96,7,2,1,0,5,3,1,96,6,6,6,1,10,10,10,10,Not at all stressful
13221,96,2,2,6,2,5,3,2,2,6,6,6,2,6,7,10,8,Not very stressful
13222,3,4,2,1,1,5,3,3,5,1,6,6,2,7,6,6,5,A bit stressful
13223,96,5,1,1,0,7,3,1,96,3,6,6,2,10,7,10,9,Not at all stressful
13224,96,4,2,1,0,4,3,2,2,4,1,6,2,7,7,8,5,Not very stressful
13225,96,6,1,5,0,6,3,2,2,6,6,6,2,4,6,8,4,Not very stressful
13226,96,2,2,1,0,5,2,2,1,3,2,6,2,9,10,10,8,Not very stressful
13227,96,7,2,3,0,6,3,2,2,6,6,6,1,7,7,8,7,Not very stressful
13228,96,3,2,6,0,7,3,3,1,3,1,6,2,8,7,8,8,A bit stressful
13229,96,6,2,5,0,4,3,1,96,6,6,6,1,5,5,6,8,Not at all stressful
13230,96,2,2,6,1,7,1,2,5,6,6,6,2,9,10,10,8,Not very stressful
13231,96,5,1,1,0,5,3,2,2,4,6,6,2,10,6,8,7,Not very stressful
13232,3,2,1,6,0,6,3,3,4,2,4,6,2,3,9,10,10,A bit stressful
13233,96,6,2,1,1,7,3,3,3,3,6,6,1,8,8,10,8,A bit stressful
13234,4,5,1,1,0,7,3,2,6,6,6,6,1,5,3,7,4,Not very stressful
13235,96,4,2,1,0,5,2,1,96,6,6,6,2,7,6,7,6,Not at all stressful
13236,96,7,2,1,0,6,3,1,96,1,3,6,1,8,10,10,10,Not at all stressful
13237,96,5,1,1,0,4,3,3,1,4,6,6,2,9,9,10,8,A bit stressful
13238,96,4,1,2,0,3,3,3,2,4,6,6,1,7,7,9,4,A bit stressful
13239,1,5,2,6,0,5,3,1,96,4,6,6,2,7,5,7,5,Not at all stressful
13240,96,3,1,6,0,5,3,3,2,3,6,6,2,9,7,9,8,A bit stressful
13241,96,4,2,1,0,3,3,4,1,3,1,6,2,9,8,9,8,Quite A bit stressful
13242,96,1,2,6,0,6,3,1,96,4,6,6,2,5,5,9,4,Not at all stressful
13243,96,5,1,1,0,2,3,3,2,2,6,1,2,4,8,8,8,A bit stressful
13244,96,6,2,3,0,4,3,2,3,6,6,6,1,8,7,7,7,Not very stressful
13245,96,1,2,6,0,5,1,4,2,3,2,6,2,7,6,10,7,Quite A bit stressful
13246,96,4,1,1,2,4,3,3,2,3,1,6,2,8,8,8,9,A bit stressful
13247,96,4,1,6,0,98,3,4,5,6,6,6,1,8,5,8,8,Quite A bit stressful
13248,96,7,1,3,0,5,3,2,3,6,6,6,2,8,8,9,9,Not very stressful
13249,96,5,1,5,0,5,3,3,1,4,1,6,2,10,10,10,9,A bit stressful
13250,96,6,2,5,0,4,3,2,5,6,6,6,2,9,8,7,9,Not very stressful
13251,96,4,2,6,0,3,3,2,1,4,6,6,2,8,9,4,9,Not very stressful
